#OTUID	taxonomy	confidence
258406c33fb77b4904f4e68e2cf2c2ff	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus;D_6__Lactobacillus apis	0.8630639220647243
d7d3be073ea8664e346267a7787d9313	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Commensalibacter	0.9988786274191349
1f5933775e4ebffc3d5bf8b824269f78	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae	0.9834990578851054
1f82555b171e1a4911aa72a1aac94dbf	D_0__Bacteria	0.9999999999994279
1d55280e4f2fb996c2a9b1d3bb94bb1f	D_0__Bacteria	0.8677159003655791
2225cd187e0c50eb9b2c872f0ac7760e	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Planococcaceae;D_5__Sporosarcina	0.7148505972948974
a315395b5a77780c8294c6f3e04d06d0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Serratia	0.9326706908612302
eb6894f8b667dc0178d608a215be4ce6	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999974386727656
5fb91b2a3c35ae17fa47b708c7c5c2c7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Neisseriaceae;D_5__Snodgrassella;D_6__Snodgrassella alvi wkB2	0.8204393322512015
43b075e74087d78d926e5c22102b8f31	D_0__Bacteria;D_1__Proteobacteria	0.9999997496297172
22c476e456cc59cd33036b2e86775447	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Neisseriaceae;D_5__Snodgrassella;D_6__Snodgrassella alvi wkB2	0.7751579217396131
5a48427287e0967e95110fa693bbb9ce	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Bifidobacteriales;D_4__Bifidobacteriaceae;D_5__Bifidobacterium	0.999926602197196
cedfc3e76d3cf2657e5b881e982f7452	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999968545124197
391bd71b9cbf78865c47af450789d40e	D_0__Bacteria	0.8777307364667186
020ebee6fdf5c326e4b40e26a97d5998	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Commensalibacter	0.999999420858972
cc14a7d528044258bf6614f6999b1a57	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999999107622711
ff172699f3b2d709003789ac79d1f922	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus	0.9999999609151794
ee80c3fa1b6bc5613064f3e610d046a5	D_0__Bacteria	0.9140042117159948
951cad604b69a15b5f5f475d02140a6d	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Bifidobacteriales;D_4__Bifidobacteriaceae;D_5__Bifidobacterium	0.9998924066989716
4488d875e8ad8f0577fbdbbce02ab2a1	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Commensalibacter;D_6__Acetobacteraceae bacterium M3_10_1TCO2	0.9511059426542727
d2b0a8465ae8a910fd5ed04cc56e98f8	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Commensalibacter;D_6__uncultured Gluconacetobacter sp.	0.7897676583179205
382238fecee23d30ee21f99b893b2f62	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999989706652027
f8b083e919d316262a1698578f8a86ea	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus;D_6__Lactobacillus apis	0.9928213402243597
a41428f790838387d6061f447f88fa6f	D_0__Bacteria	0.9999999999997943
7a9c5fb0c3d23de0aedb7b2144876d9c	D_0__Bacteria	0.9313924733639384
ebf38808ffc4e565ceb1458ec1e9ca12	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999978829376264
91152ec9075a77e3da1b17302f8c834a	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Promicromonosporaceae;D_5__Isoptericola	0.7523032279146378
46b2ccc7f61c1af2012d4d44e6d10ff7	D_0__Bacteria	0.9468795878447911
bd8c97f0c7c7d38560cf54721300f7b4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae	0.9997105811977273
98d5b891a93316e0355404a4aa2b52a3	D_0__Bacteria	0.9317187218316711
33c35060264b4eacc6c53224f6dbef85	Unassigned	0.8772889850946208
1f23205e3ea6e1bb5a61e7b526acfcb2	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999996373359036
