503862	GO:0045823
503862	GO:0071858
100049551	GO:0005179
100049551	GO:0005576
100049551	GO:0007593
100049551	GO:0048067
551179	GO:0004497
551179	GO:0005506
551179	GO:0016705
551179	GO:0020037
724216	GO:0008168
724216	GO:0032259
409224	GO:0006744
409224	GO:0016709
409224	GO:0031314
409224	GO:0046872
443552	GO:0004096
443552	GO:0006979
443552	GO:0020037
443552	GO:0042744
443552	GO:0046872
807701	GO:0005739
807701	GO:0016021
724633	GO:0000786
724633	GO:0003677
724633	GO:0005634
724633	GO:0046982
408380	GO:0005509
406075	GO:0005743
406075	GO:0016021
406075	GO:0022857
725195	GO:0003723
677671	GO:0005549
406102	GO:0005549
726419	GO:0000139
726419	GO:0006486
726419	GO:0008378
726419	GO:0016021
409227	GO:0003700
409227	GO:0003707
409227	GO:0005634
409227	GO:0008270
409227	GO:0043565
726423	GO:0005216
726423	GO:0016021
413961	GO:0004930
413961	GO:0007601
413961	GO:0007602
413961	GO:0009881
413961	GO:0016021
413961	GO:0018298
807691	GO:0008137
807691	GO:0016021
807691	GO:0031966
807691	GO:0070469
807698	GO:0005739
807698	GO:0016021
807690	GO:0004129
807690	GO:0005739
807690	GO:0016021
807690	GO:0019646
411983	GO:0006629
411983	GO:0016021
411983	GO:0080019
411983	GO:0102965
677675	GO:0005549
768250	GO:0004930
768250	GO:0007601
768250	GO:0007602
768250	GO:0009881
768250	GO:0016021
768250	GO:0018298
552391	GO:0005576
552391	GO:0006869
552391	GO:0008289
409018	GO:0001518
409018	GO:0005244
409018	GO:0005248
409018	GO:0005509
409018	GO:0034765
751098	GO:0005344
751098	GO:0005576
751098	GO:0005833
751098	GO:0019825
751098	GO:0020037
751098	GO:0046872
102655073	GO:0000786
102655073	GO:0003677
102655073	GO:0005634
102655073	GO:0006352
102655073	GO:0046982
724078	GO:0016021
807700	GO:0004129
807700	GO:0005507
807700	GO:0005743
807700	GO:0016021
807700	GO:0070469
725126	GO:0003700
725126	GO:0005634
725126	GO:0043565
725126	GO:0046872
102653654	GO:0046983
406153	GO:0004888
406153	GO:0016021
406153	GO:0022848
406153	GO:0030054
406153	GO:0045211
406155	GO:0016491
406155	GO:0046872
724143	GO:0004888
724143	GO:0016021
724143	GO:0022848
724143	GO:0030054
724143	GO:0045211
406113	GO:0015293
406113	GO:0016021
726117	GO:0004807
726117	GO:0006094
726117	GO:0006096
807693	GO:0005743
807693	GO:0006122
807693	GO:0008121
807693	GO:0016021
807693	GO:0045275
807693	GO:0046872
408880	GO:0000166
408880	GO:0004383
408880	GO:0020037
408880	GO:0035556
411206	GO:0004298
411206	GO:0005634
411206	GO:0005737
411206	GO:0005839
411206	GO:0051603
100577189	GO:0042302
408493	GO:0003735
408493	GO:0005739
551604	GO:0008519
551604	GO:0016021
726637	GO:0000407
726637	GO:0006914
726637	GO:0008641
726637	GO:0015031
551240	GO:0003677
551240	GO:0003899
551240	GO:0005634
551240	GO:0006351
100576681	GO:0004984
100576681	GO:0005549
100576681	GO:0005886
100576681	GO:0007165
100576681	GO:0016021
544670	GO:0003746
544670	GO:0003924
544670	GO:0005525
726428	GO:0003743
100578519	GO:0016021
412282	GO:0002161
412282	GO:0004823
412282	GO:0005524
412282	GO:0006429
552009	GO:0042407
552009	GO:0061617
726099	GO:0016021
409263	GO:0016021
409263	GO:0016263
409263	GO:0016266
551325	GO:0005741
551325	GO:0008308
724768	GO:0016021
413957	GO:0032008
413478	GO:0016491
551632	GO:0004497
551632	GO:0005506
551632	GO:0016705
551632	GO:0020037
412613	GO:0005675
412613	GO:0006289
412613	GO:0007049
412613	GO:0061575
726336	GO:0005634
412484	GO:0008270
412484	GO:0008745
412484	GO:0009253
412484	GO:0042834
412484	GO:0045087
408547	GO:0016021
408716	GO:0003700
408716	GO:0005634
408716	GO:0008270
408716	GO:0018024
408716	GO:0043565
727237	GO:0004089
727237	GO:0008270
727424	GO:0016021
727424	GO:0022857
552096	GO:0004181
552096	GO:0008270
552633	GO:0008289
726314	GO:0005507
726314	GO:0005623
726314	GO:0005743
726314	GO:0006825
726314	GO:0006878
726314	GO:0008535
726314	GO:0045454
724464	GO:0005576
724464	GO:0006030
724464	GO:0008061
102655272	GO:0003723
102655272	GO:0005730
102655272	GO:0042254
102655272	GO:1990904
411529	GO:0004674
411529	GO:0005524
551580	GO:0002098
551580	GO:0005829
551580	GO:0032447
551580	GO:0034227
726445	GO:0004367
726445	GO:0005975
726445	GO:0009331
726445	GO:0042803
726445	GO:0046168
726445	GO:0051287
412817	GO:0006606
412817	GO:0008536
410405	GO:0004497
410405	GO:0005506
410405	GO:0016021
410405	GO:0016705
410405	GO:0020037
551483	GO:0016021
552727	GO:0016021
551217	GO:0005375
551217	GO:0016021
413490	GO:0005768
413490	GO:0005802
413490	GO:0007040
413490	GO:0030136
413490	GO:0080025
551778	GO:0016021
725502	GO:0005634
725502	GO:0006355
725502	GO:0043565
724616	GO:0004222
724616	GO:0016021
410388	GO:0006400
410388	GO:0035596
410388	GO:0051539
724267	GO:0003723
551559	GO:0005789
551559	GO:0016021
411260	GO:0003924
411260	GO:0005525
724966	GO:0003735
724966	GO:0005840
724966	GO:0006412
412460	GO:0003824
412460	GO:0019346
412460	GO:0030170
726013	GO:0003735
726013	GO:0006412
726013	GO:0015935
100577870	GO:0003924
100577870	GO:0005525
552363	GO:0005829
552363	GO:0016021
552363	GO:0042147
551313	GO:0005509
409388	GO:0003924
409388	GO:0005525
102653800	GO:0004970
102653800	GO:0016021
102653800	GO:0030054
102653800	GO:0045211
409806	GO:0016180
409806	GO:0046872
408879	GO:0000166
408879	GO:0004383
408879	GO:0020037
408879	GO:0035556
107965692	GO:0004649
107965692	GO:0005975
724680	GO:0016021
409040	GO:0004888
409040	GO:0005230
409040	GO:0005886
409040	GO:0016021
410324	GO:0007015
410324	GO:0007300
410324	GO:0051015
412409	GO:0005743
412409	GO:0030150
412409	GO:0051087
551817	GO:0003755
411829	GO:0016021
413064	GO:0003677
413064	GO:0003678
413064	GO:0005524
413064	GO:0005634
413064	GO:0006270
413064	GO:0042555
107963973	GO:0016491
552178	GO:0016021
552178	GO:0016485
551591	GO:0006357
551591	GO:0008420
406081	GO:0046562
406081	GO:0050660
552730	GO:0003924
552730	GO:0005525
726446	GO:0005576
726446	GO:0006869
726446	GO:0008289
412406	GO:0005158
412406	GO:0008286
550667	GO:0005743
550667	GO:0006099
550667	GO:0008177
550667	GO:0022900
550667	GO:0050660
413781	GO:0005743
551838	GO:0007165
726164	GO:0016021
408855	GO:0003700
408855	GO:0003707
408855	GO:0005496
408855	GO:0005634
408855	GO:0008270
408855	GO:0043565
725317	GO:0003714
725317	GO:0045892
725317	GO:0046872
410109	GO:0006511
410109	GO:0016579
410109	GO:0036459
552467	GO:0003723
410449	GO:0003676
410449	GO:0016021
409485	GO:0003994
409485	GO:0005623
409485	GO:0005737
409485	GO:0006879
409485	GO:0010040
409485	GO:0051539
413139	GO:0000049
413139	GO:0004826
413139	GO:0005524
413139	GO:0005737
413139	GO:0006432
411850	GO:0000290
412975	GO:0004842
412975	GO:0005739
412975	GO:0005829
413840	GO:0016021
413840	GO:0022857
409708	GO:0004348
409708	GO:0006665
725245	GO:0005125
725245	GO:0005164
725245	GO:0005615
725245	GO:0006955
725245	GO:0016021
410864	GO:0005643
410864	GO:0046907
725126	GO:0003700
725126	GO:0005634
725126	GO:0043565
725126	GO:0046872
552637	GO:0005524
552637	GO:0005737
552637	GO:0005856
552820	GO:0003700
552820	GO:0005634
552820	GO:0043565
410844	GO:0016021
409979	GO:0003677
409979	GO:0003678
409979	GO:0005524
409979	GO:0005634
409979	GO:0006270
409979	GO:0007049
409979	GO:0042555
409532	GO:0008270
409532	GO:0016740
409532	GO:0017136
409532	GO:0070403
100578011	GO:0005623
100578011	GO:0031262
100578011	GO:0051315
408489	GO:0005003
408489	GO:0005524
408489	GO:0005887
409550	GO:0001732
409550	GO:0002191
409550	GO:0003743
409550	GO:0005852
409550	GO:0016282
409550	GO:0033290
409550	GO:0098808
725904	GO:0043087
725904	GO:0048193
100577702	GO:0003735
100577702	GO:0005840
100577702	GO:0006412
411974	GO:0009058
411974	GO:0016779
724930	GO:0004197
410065	GO:0005576
410065	GO:0006030
410065	GO:0008061
412030	GO:0003924
412030	GO:0005525
726733	GO:0046872
551086	GO:0003676
100578523	GO:0003676
727456	GO:0005975
727456	GO:0030246
727456	GO:0047938
409523	GO:0004707
409523	GO:0005524
724630	GO:0016021
411272	GO:0000062
409468	GO:0004222
413613	GO:0005783
413613	GO:0006886
413613	GO:0016021
551031	GO:0008083
409718	GO:0000289
409718	GO:0000932
409718	GO:0003723
409718	GO:0004672
409718	GO:0005524
409718	GO:0006397
409718	GO:0010606
409718	GO:0031251
102654014	GO:0003676
102654014	GO:0008168
102654014	GO:0032259
724935	GO:0007219
724935	GO:0008270
724935	GO:0016567
552787	GO:0003677
552787	GO:0003917
552787	GO:0006265
550914	GO:0016021
552055	GO:0004222
552055	GO:0046872
102654955	GO:0000276
102654955	GO:0015078
102654955	GO:0015986
411730	GO:0004573
411730	GO:0009311
411730	GO:0016021
726268	GO:0030431
726268	GO:0032222
726268	GO:1903818
410521	GO:0016702
410521	GO:0046872
410375	GO:0016757
724326	GO:0003755
724326	GO:0006457
411786	GO:0006367
725665	GO:0016787
724777	GO:0042302
411916	GO:0006567
411916	GO:0008890
411916	GO:0009058
411916	GO:0030170
410371	GO:0005388
410371	GO:0005524
410371	GO:0005783
410371	GO:0016021
552001	GO:0000139
552001	GO:0015165
552001	GO:0016021
726677	GO:0016021
100578752	GO:0016021
550710	GO:0004721
725626	GO:0003729
552087	GO:0016740
552087	GO:0017183
411858	GO:0005524
411858	GO:0016021
727309	GO:0005623
727309	GO:0009055
727309	GO:0015035
727309	GO:0045454
725299	GO:0098519
409538	GO:0016021
726579	GO:0016021
413827	GO:0003924
413827	GO:0005525
413827	GO:0035556
411213	GO:0004713
411213	GO:0005524
411213	GO:0016021
724786	GO:0046872
724363	GO:0003676
726569	GO:0005744
726569	GO:0016021
726569	GO:0030150
409854	GO:0003676
411759	GO:0004077
411759	GO:0006464
411760	GO:0004930
411760	GO:0005886
411760	GO:0016021
725192	GO:0016021
552631	GO:0016021
551327	GO:0004181
551327	GO:0008270
726221	GO:0016021
727232	GO:0016021
727232	GO:0035556
727232	GO:0046872
413523	GO:0000398
413523	GO:0071013
551563	GO:0006511
551563	GO:0031461
551563	GO:0031625
413451	GO:0007165
410938	GO:0000139
410938	GO:0006486
410938	GO:0016021
410938	GO:0016757
410938	GO:0030246
102653839	GO:0005634
102653839	GO:0005694
102653839	GO:0008270
102653839	GO:0018024
409219	GO:0043130
409219	GO:0043161
408353	GO:0004298
408353	GO:0005634
408353	GO:0005737
408353	GO:0005839
408353	GO:0051603
413605	GO:0009055
413605	GO:0016021
413605	GO:0020037
409070	GO:0000209
409070	GO:0008592
409070	GO:0061630
410878	GO:0003824
410878	GO:0016021
551128	GO:0005524
551128	GO:0005737
551128	GO:0030163
551128	GO:0036402
409573	GO:0003676
100577995	GO:0003682
724860	GO:0004497
724860	GO:0005506
724860	GO:0016705
724860	GO:0020037
413423	GO:0016021
102654930	GO:0046872
409134	GO:0005524
409134	GO:0005737
409134	GO:0006457
409134	GO:0051082
724453	GO:0004674
724453	GO:0005524
725659	GO:0003735
725659	GO:0005840
725659	GO:0006412
724934	GO:0005634
724934	GO:0006355
724934	GO:0043565
412979	GO:0004725
412979	GO:0008138
408915	GO:0003723
409842	GO:0001732
409842	GO:0003743
409842	GO:0016282
409842	GO:0033290
409842	GO:0071541
412751	GO:0016021
409891	GO:0006355
102654905	GO:0030431
102654905	GO:0032222
102654905	GO:1903818
413020	GO:0005267
413020	GO:0016021
551111	GO:0008289
551111	GO:0016021
413816	GO:0008271
413816	GO:0016021
550940	GO:0003676
550940	GO:0004386
550940	GO:0005524
406119	GO:0003857
406119	GO:0006631
412024	GO:0016021
412024	GO:0019706
552118	GO:0004364
552118	GO:0005737
724921	GO:0016021
408790	GO:0016021
725197	GO:0003723
410296	GO:0016021
410296	GO:0022857
724150	GO:0003676
412574	GO:0003676
724373	GO:0005634
724373	GO:0006355
724373	GO:0043565
408585	GO:0005869
552099	GO:0005634
552099	GO:0006355
552099	GO:0043565
726757	GO:0003677
726757	GO:0005634
726757	GO:0006260
726757	GO:0006281
726757	GO:0006310
102653940	GO:0004861
102653940	GO:0005634
102653940	GO:0007050
408413	GO:0005838
551845	GO:0005249
551845	GO:0008076
551845	GO:0034765
551845	GO:0051260
409176	GO:0042302
100577222	GO:0016021
411044	GO:0005634
411044	GO:0006325
411044	GO:0046872
725138	GO:0030001
725138	GO:0046872
411239	GO:0006886
411239	GO:0017119
100576784	GO:0003677
100576784	GO:0005634
411014	GO:0005975
411014	GO:0006099
411014	GO:0006108
411014	GO:0030060
726255	GO:0032981
410643	GO:0005634
410643	GO:0006355
410643	GO:0043565
552016	GO:0016021
408786	GO:0016021
413108	GO:0045292
100576136	GO:0003677
100576136	GO:0046983
552193	GO:0016021
408951	GO:0019904
726237	GO:0005623
726237	GO:0016853
726237	GO:0045454
724451	GO:0016971
552642	GO:0003677
552642	GO:0003678
552642	GO:0005524
552642	GO:0006270
552642	GO:0042555
409117	GO:0005765
409117	GO:0006886
409117	GO:0007033
409117	GO:0030897
409117	GO:0031902
409117	GO:0033263
552513	GO:0016021
552144	GO:0016021
552144	GO:0055085
100577816	GO:0000922
100577816	GO:0005815
100577816	GO:0007020
100577816	GO:0043015
724501	GO:0016055
102656425	GO:0043231
102656425	GO:0051537
411023	GO:0005509
411023	GO:0005886
411023	GO:0007156
411023	GO:0016021
412159	GO:0006396
413573	GO:0046872
413573	GO:0048188
413573	GO:0051568
552315	GO:0005737
552315	GO:0006914
552315	GO:0015031
102655877	GO:0000139
102655877	GO:0006486
102655877	GO:0008378
102655877	GO:0016021
411373	GO:0005634
411373	GO:0006355
411373	GO:0007275
411373	GO:0043565
410027	GO:0003723
410027	GO:0005634
410027	GO:0005737
410027	GO:0006397
413718	GO:0004819
413718	GO:0005524
413718	GO:0005737
413718	GO:0006425
413078	GO:0005789
413078	GO:0006633
413078	GO:0016021
413078	GO:0102158
413078	GO:0102343
413078	GO:0102344
413078	GO:0102345
724920	GO:0005680
724920	GO:0090266
409301	GO:0003677
409301	GO:0003700
409301	GO:0005634
409301	GO:0005667
409301	GO:0005737
409301	GO:0007179
412085	GO:0000139
412085	GO:0006506
412085	GO:0016021
410972	GO:0005643
406084	GO:0003707
406084	GO:0004879
406084	GO:0005634
406084	GO:0008270
406084	GO:0035076
406084	GO:0035100
406084	GO:0043565
551125	GO:0003735
551125	GO:0005840
551125	GO:0006412
552692	GO:0003884
552692	GO:0046416
552692	GO:0071949
551604	GO:0008519
551604	GO:0016021
410334	GO:0001228
410334	GO:0003677
725957	GO:0016021
726058	GO:0003677
726058	GO:0005634
726058	GO:0005694
726058	GO:0006260
726058	GO:0006281
725167	GO:0016021
724952	GO:0008271
724952	GO:0016021
551168	GO:0016021
411503	GO:0005634
411503	GO:0032041
411503	GO:0046872
100576826	GO:0016021
413653	GO:0003700
413653	GO:0006986
725302	GO:0005634
725302	GO:0006355
725302	GO:0043565
726947	GO:0046872
411321	GO:0016021
550881	GO:0003712
550881	GO:0006357
550881	GO:0016592
410958	GO:0005524
410958	GO:0006464
410958	GO:0008641
410072	GO:0008237
410072	GO:0061578
724879	GO:0046872
724879	GO:0070006
724879	GO:0070084
100576116	GO:0008356
411266	GO:0009966
411266	GO:0016021
408433	GO:0016021
411191	GO:0003677
411191	GO:0003899
411191	GO:0006351
411245	GO:0005085
411245	GO:0007264
550981	GO:0000139
550981	GO:0006886
550981	GO:0006890
550981	GO:0030126
410539	GO:0000166
410539	GO:0009166
410539	GO:0016788
410539	GO:0046872
551841	GO:0005789
551841	GO:0006486
551841	GO:0006490
551841	GO:0016021
551841	GO:0042283
725191	GO:0003700
725191	GO:0005634
725191	GO:0006357
725191	GO:0032502
725191	GO:0043565
412435	GO:0016021
412435	GO:0055085
410306	GO:0005525
725482	GO:0005975
725482	GO:0016616
725482	GO:0019752
552049	GO:0004190
550687	GO:0016620
410438	GO:0004252
411077	GO:0005524
411077	GO:0016740
725308	GO:0000786
725308	GO:0003677
725308	GO:0005634
725308	GO:0046982
411739	GO:0005246
552323	GO:0005786
552323	GO:0006614
552323	GO:0008312
552323	GO:0030942
725238	GO:0000786
725238	GO:0003677
725238	GO:0005634
725238	GO:0006334
413462	GO:0004672
413462	GO:0005524
411091	GO:0003723
552484	GO:0003677
552484	GO:0005634
411142	GO:0005741
411142	GO:0016021
411142	GO:0090149
100576700	GO:0046983
551757	GO:0005750
551757	GO:0006122
551254	GO:0051726
551551	GO:0000386
551551	GO:0000398
551551	GO:0030628
725220	GO:0005634
725220	GO:0006355
725220	GO:0043565
552510	GO:0008168
552510	GO:0032259
412955	GO:0003677
412955	GO:0005634
413884	GO:0003735
413884	GO:0005840
413884	GO:0006412
412326	GO:0004563
412326	GO:0005975
406150	GO:0004930
406150	GO:0005886
406150	GO:0016021
552610	GO:0004129
552610	GO:0005740
411194	GO:0007064
552644	GO:0005739
552644	GO:0009249
552644	GO:0016992
552644	GO:0046872
552644	GO:0051539
410885	GO:0003677
410885	GO:0003700
410885	GO:0005634
411937	GO:0008017
411937	GO:0017137
411937	GO:0031514
411937	GO:0048870
726162	GO:0005634
726162	GO:0006355
726162	GO:0043565
550895	GO:0000439
550895	GO:0006289
550895	GO:0006351
414051	GO:0005524
414051	GO:0016021
414051	GO:0016887
408650	GO:0005506
408650	GO:0005737
408650	GO:0019310
408650	GO:0050113
551149	GO:0005509
412189	GO:0003824
410121	GO:0005623
410121	GO:0016021
410121	GO:0045454
412727	GO:0004181
412727	GO:0008270
409647	GO:0007165
550924	GO:0003723
550924	GO:0005847
550924	GO:0006378
409286	GO:0004707
409286	GO:0005524
412815	GO:0004312
412815	GO:0009058
412815	GO:0016491
412815	GO:0016788
412815	GO:0031177
724505	GO:0000289
724505	GO:0000932
724505	GO:0003676
724505	GO:0004535
724505	GO:0005634
724505	GO:0006397
724505	GO:0010606
724505	GO:0031251
724505	GO:0046872
409303	GO:0004842
409303	GO:0008270
412700	GO:0003677
412700	GO:0003678
412700	GO:0005524
412700	GO:0005634
412700	GO:0006289
551944	GO:0016021
412608	GO:0004697
412608	GO:0005524
412608	GO:0005737
412608	GO:0035556
412608	GO:0046872
409857	GO:0008168
410753	GO:0003677
410753	GO:0006352
552052	GO:0005634
552052	GO:0008270
552582	GO:0016514
552582	GO:0071564
552582	GO:0071565
409253	GO:0006520
409253	GO:0016639
551020	GO:0004722
551020	GO:0046872
409254	GO:0005634
409254	GO:1902979
413260	GO:0016021
411750	GO:0004842
411750	GO:0016021
408383	GO:0004497
408383	GO:0005506
408383	GO:0016021
408383	GO:0016705
408383	GO:0020037
408968	GO:0004408
408968	GO:0005743
408968	GO:0046872
409472	GO:0003723
409472	GO:0006355
409472	GO:0030371
409472	GO:0043488
552641	GO:0003735
552641	GO:0005840
552641	GO:0006412
409295	GO:0004842
409295	GO:0006996
409295	GO:0016021
411387	GO:0016021
411387	GO:0016747
724079	GO:0008519
724079	GO:0016021
411408	GO:0003881
411408	GO:0008654
411408	GO:0016021
102656136	GO:0006457
102656136	GO:0016272
102656136	GO:0051082
410530	GO:0004035
410530	GO:0016021
413176	GO:0003676
413176	GO:0008270
410263	GO:0003924
410263	GO:0005525
410263	GO:0005741
410263	GO:0008053
410263	GO:0016021
409139	GO:0016021
412708	GO:0015631
412708	GO:0031625
412708	GO:0044548
410422	GO:0004146
410422	GO:0006545
410422	GO:0046654
410422	GO:0050661
409073	GO:0005337
409073	GO:0008504
409073	GO:0016021
725370	GO:0016021
409093	GO:0005634
724465	GO:0003677
724465	GO:0005634
724465	GO:0006355
724465	GO:0046983
410518	GO:0032418
100576169	GO:0016021
100576864	GO:0007099
100576864	GO:1902017
552613	GO:0003713
408728	GO:0003712
408728	GO:0006357
408728	GO:0016592
551158	GO:0003735
551158	GO:0005763
551158	GO:0006412
413048	GO:0000103
413048	GO:0004020
413048	GO:0004781
413048	GO:0005524
100578450	GO:0005634
100578450	GO:0005694
100578450	GO:0006355
100578450	GO:0046975
100578450	GO:0097198
726273	GO:0005509
100578406	GO:0003676
410997	GO:0016021
410997	GO:0022857
412287	GO:0003755
412287	GO:0005528
412287	GO:0031072
551073	GO:0003697
410809	GO:0046872
408701	GO:0004722
408701	GO:0046872
409646	GO:0016021
409646	GO:0022857
552563	GO:0005669
552563	GO:0006367
410825	GO:0016021
726798	GO:0006629
726798	GO:0016021
726798	GO:0016787
413794	GO:0003697
413794	GO:0003723
413794	GO:0016070
413794	GO:0043565
725583	GO:0005737
100577202	GO:0016021
409469	GO:0004497
409469	GO:0005506
409469	GO:0016021
409469	GO:0016705
409469	GO:0020037
408851	GO:0004869
408851	GO:0008234
411935	GO:0016021
411935	GO:0022857
726816	GO:0005524
726816	GO:0006281
726816	GO:0006325
726816	GO:0031011
726816	GO:0035267
726816	GO:0043139
726816	GO:0097255
551721	GO:0005524
551721	GO:0033180
551721	GO:0046034
551721	GO:1902600
411147	GO:0006886
411147	GO:0030122
411147	GO:0035615
411147	GO:0072583
100576924	GO:0007165
411780	GO:0003676
412830	GO:0004888
412830	GO:0005230
412830	GO:0005886
412830	GO:0016021
409204	GO:0004252
409822	GO:0003677
409822	GO:0005634
409822	GO:0006355
409822	GO:0046983
100577174	GO:0003676
725660	GO:0016021
100578995	GO:0006807
100578995	GO:0016811
412115	GO:0005794
412115	GO:0006914
412115	GO:0015031
412115	GO:0016021
412115	GO:0030659
412620	GO:0016021
412620	GO:0055085
412431	GO:0016021
412431	GO:0090482
411335	GO:0016021
411335	GO:0070072
726134	GO:0016787
409087	GO:0016021
408510	GO:0016021
551282	GO:0004747
551282	GO:0005524
551282	GO:0005634
551282	GO:0005737
551282	GO:0019303
551282	GO:0046872
410853	GO:0016021
552663	GO:0008478
552663	GO:0009443
413670	GO:0019005
413670	GO:0031146
100578055	GO:0007165
412354	GO:0005085
551894	GO:0005261
551894	GO:0016021
724678	GO:0000786
724678	GO:0003677
724678	GO:0005634
724678	GO:0046982
412759	GO:0005509
552448	GO:0005525
412750	GO:0003677
412750	GO:0003917
412750	GO:0005694
412750	GO:0006265
411406	GO:0004222
411406	GO:0008270
410535	GO:0003677
410535	GO:0003700
410535	GO:0005524
410535	GO:0005634
552437	GO:0016021
550724	GO:0004420
550724	GO:0005789
550724	GO:0008299
550724	GO:0015936
550724	GO:0016021
550724	GO:0050661
408603	GO:0016614
408603	GO:0050660
100579040	GO:0008376
100579040	GO:0016021
100579040	GO:0032580
411965	GO:0006355
411965	GO:0017025
411965	GO:0046872
411965	GO:0070897
551612	GO:0035101
411458	GO:0006479
411458	GO:0008168
410406	GO:0004222
410406	GO:0008270
406098	GO:0003743
406098	GO:0003924
406098	GO:0005525
551303	GO:0005975
551303	GO:0015929
552217	GO:0042302
100577050	GO:0007275
100577050	GO:0015031
100577050	GO:0046872
412393	GO:0008237
412393	GO:0016805
412393	GO:0046872
724744	GO:0003735
724744	GO:0005840
724744	GO:0006412
410638	GO:0006520
410638	GO:0016831
